	Borough	Postcode
7286	Brooklyn	11230
7287	Queens	11375
7288	Queens	11367
7289	Manhattan	10031
7290	Manhattan	10002
7291	Queens	11102
7292	Brooklyn	11201
7293	Manhattan	10022
7294	Manhattan	10003
7295	Manhattan	10002
7296	Queens	11362
7297	Manhattan	10018
7298	Queens	11103
7299	Brooklyn	11230
7300	Brooklyn	11220
7301	Brooklyn	11209
7302	Manhattan	10003
7303	Staten Island	10314
7304	Queens	11378
7305	Queens	11372
7306	Brooklyn	11215
7307	Manhattan	10013
7308	Queens	11368
7309	Manhattan	10012
7310	Brooklyn	11232
7311	Brooklyn	11215
7312	Brooklyn	11229
7313	Manhattan	10033
7314	Brooklyn	11206
7315	Manhattan	10004
7316	Brooklyn	11231
7317	Manhattan	10025
7318	Manhattan	10009
7319	Brooklyn	11237
7320	Brooklyn	11201
7321	Queens	11377
7322	Brooklyn	11220
7323	Brooklyn	11205
7324	Brooklyn	11201
7325	Brooklyn	11215
7326	Manhattan	10006
7327	Queens	11354
7328	Manhattan	10014
7329	Queens	11372
7330	Manhattan	10002
7331	Bronx	10462
7332	Queens	11354
7333	Queens	11368
7334	Brooklyn	10014
7335	Queens	11368
7336	Manhattan	10065
7337	Manhattan	10038
7338	Brooklyn	11249
7339	Manhattan	10001
7340	Manhattan	10025
7341	Brooklyn	11211
7342	Brooklyn	11216
7343	Manhattan	10019
7344	Queens	11102
7345	Brooklyn	11237
7346	Brooklyn	11206
7347	Brooklyn	11237
7348	Manhattan	10013
7349	Queens	11366
7350	Manhattan	10031
7351	Bronx	10471
7352	Brooklyn	11209
7353	Manhattan	10012
7354	Queens	11363
7355	Manhattan	10018
7356	Manhattan	10013
7357	Queens	11354
7358	Manhattan	10023
7359	Brooklyn	11217
7360	Manhattan	10010
7361	Bronx	10459
7362	Manhattan	10011
7363	Manhattan	10009
7364	Brooklyn	11211
7365	Brooklyn	11235
7366	Queens	11413
7367	Brooklyn	11215
7368	Staten Island	10301
7369	Brooklyn	11201
7370	Manhattan	10025
7371	Brooklyn	11222
7372	Manhattan	10011
7373	Manhattan	10018
7374	Manhattan	10009
7375	Brooklyn	11209
7376	Queens	11373
7377	Manhattan	10017
7378	Brooklyn	11222
7379	Manhattan	10012
7380	Brooklyn	11214
7381	Bronx	10462
7382	Manhattan	10022
7383	Bronx	10458
7384	Queens	11421
7385	Manhattan	10014
7386	Manhattan	10036
7387	Brooklyn	11233
7388	Brooklyn	11211
7389	Brooklyn	11217
7390	Queens	11366
7391	Brooklyn	11237
7392	Brooklyn	11235
7393	Manhattan	10002
7394	Manhattan	10011
7395	Brooklyn	11233
7396	Manhattan	10024
7397	Queens	11103
7398	Manhattan	10036
7399	Brooklyn	11237
7400	Manhattan	10014
7401	Brooklyn	11201
7402	Manhattan	10003
7403	Manhattan	10016
7404	Brooklyn	11201
7405	Manhattan	10040
7406	Queens	11372
7407	Manhattan	10036
7408	Brooklyn	11231
7409	Queens	11106
7410	Manhattan	10003
7411	Manhattan	10012
7412	Queens	11372
7413	Queens	11106
7414	Manhattan	10017
7415	Brooklyn	11237
7416	Brooklyn	11209
7417	Queens	11372
7418	Brooklyn	11238
7419	Manhattan	10003
7420	Brooklyn	11221
7421	Bronx	10458
7422	Brooklyn	11221
7423	Queens	11373
7424	Manhattan	10019
7425	Queens	11372
7426	Brooklyn	11230
7427	Manhattan	10009
7428	Manhattan	10019
7429	Brooklyn	11232
7430	Manhattan	10065
7431	Queens	11372
7432	Manhattan	10014
7433	Queens	11101
7434	Manhattan	10001
7435	Manhattan	10021
7436	Manhattan	10002
7437	Manhattan	10017
7438	Brooklyn	11215
7439	Queens	11694
7440	Queens	11385
7441	Manhattan	10011
7442	Manhattan	10009
7443	Manhattan	10022
7444	Brooklyn	11220
7445	Brooklyn	11211
7446	Manhattan	10025
7447	Queens	11372
7448	Brooklyn	11249
7449	Brooklyn	11209
7450	Queens	11105
7451	Brooklyn	11215
7452	Staten Island	10306
7453	Manhattan	10011
7454	Brooklyn	11238
7455	Manhattan	10016
7456	Manhattan	10128
7457	Queens	11368
7458	Bronx	10452
7459	Queens	11372
7460	Manhattan	10002
7461	Manhattan	10013
7462	Manhattan	10028
7463	Manhattan	10011
7464	Manhattan	10013
7465	Manhattan	10036
7466	Brooklyn	11231
7467	Queens	11106
7468	Brooklyn	11203
7469	Queens	11103
7470	Queens	11432
7471	Manhattan	10013
7472	Queens	11385
7473	Manhattan	10002
7474	Manhattan	10024
7475	Queens	11103
7476	Manhattan	10013
7477	Queens	11377
7478	Brooklyn	11222
7479	Manhattan	10019
7480	Queens	11419
7481	Brooklyn	11233
7482	Brooklyn	11229
7483	Queens	11414
7484	Queens	11101
7485	Manhattan	10017
7486	Queens	11101
7487	Queens	11106
7488	Staten Island	10306
7489	Brooklyn	11215
7490	Manhattan	10003
7491	Queens	11417
7492	Queens	11358
7493	Brooklyn	11237
7494	Manhattan	10012
7495	Queens	11385
7496	Manhattan	10010
7497	Manhattan	10003
7498	Queens	11419
7499	Manhattan	10019
7500	Brooklyn	11211
7501	Bronx	10452
7502	Manhattan	10028
7503	Manhattan	10009
7504	Manhattan	10011
7505	Manhattan	10013
7506	Brooklyn	11220
7507	Manhattan	10025
7508	Manhattan	10016
7509	Queens	11372
7510	Brooklyn	11215
7511	Queens	11355
7512	Manhattan	10016
7513	Manhattan	10036
7514	Bronx	10470
7515	Manhattan	10029
7516	Manhattan	10024
7517	Manhattan	10036
7518	Queens	11385
7519	Brooklyn	11222
7520	Manhattan	10009
7521	Queens	11368
7522	Staten Island	10306
7523	Queens	11385
7524	Manhattan	10014
7525	Staten Island	10314
7526	Manhattan	10019
7527	Brooklyn	11273
7528	Manhattan	10036
7529	Manhattan	10036
7530	Queens	11358
7531	Manhattan	10280
7532	Queens	11375
7533	Brooklyn	11217
7534	Bronx	10472
7535	Manhattan	10018
7536	Queens	11417
7537	Manhattan	10036
7538	Queens	11372
7539	Queens	11104
7540	Manhattan	10028
7541	Manhattan	10013
7542	Queens	11101
7543	Manhattan	10036
7544	Brooklyn	11201
7545	Manhattan	10023
7546	Manhattan	10013
7547	Manhattan	10003
7548	Manhattan	10019
7549	Manhattan	10012
7550	Brooklyn	11207
7551	Manhattan	10003
7552	Manhattan	10003
7553	Manhattan	10009
7554	Manhattan	10038
7555	Queens	11368
7556	Brooklyn	11209
7557	Queens	11105
7558	Queens	11103
7559	Brooklyn	11215
7560	Manhattan	10019
7561	Queens	11417
7562	Bronx	10457
7563	Manhattan	10022
7564	Manhattan	10128
7565	Manhattan	10003
7566	Queens	11414
7567	Manhattan	10038
7568	Brooklyn	11226
7569	Manhattan	10023
7570	Queens	11377
7571	Manhattan	10002
7572	Manhattan	10012
7573	Brooklyn	11216
7574	Queens	11106
7575	Manhattan	10003
7577	Brooklyn	11222
7578	Brooklyn	11223
7579	Queens	11377
7580	Brooklyn	11217
7581	Brooklyn	11238
7582	Brooklyn	11232
7583	Queens	11375
7584	Manhattan	10013
7585	Manhattan	10040
7586	Manhattan	10009
7587	Manhattan	10022
7588	Staten Island	10314
7589	Manhattan	10023
7590	Brooklyn	11215
7591	Manhattan	10002
7592	Manhattan	10031
7593	Bronx	10467
7594	Bronx	10451
7595	Manhattan	10012
7596	Manhattan	10014
7597	Queens	11106
7598	Manhattan	10075
7599	Brooklyn	11234
7600	Queens	11717
7601	Queens	11428
7602	Manhattan	10028
7603	Staten Island	10304
7604	Queens	11385
7605	Manhattan	10003
7606	Brooklyn	11217
7607	Manhattan	10022
7608	Manhattan	10012
7609	Brooklyn	11215
7610	Manhattan	10024
7611	Bronx	10458
7612	Manhattan	10012
7613	Brooklyn	11221
7614	Queens	11419
7615	Manhattan	10012
7616	Brooklyn	11201
7617	Brooklyn	11218
7618	Brooklyn	11219
7619	Brooklyn	11215
7620	Brooklyn	11206
7621	Manhattan	10022
7622	Manhattan	10019
7623	Manhattan	10032
7624	Queens	11358
7625	Bronx	10458
7626	Manhattan	10026
7627	Manhattan	10018
7628	Manhattan	10010
7629	Queens	11368
7630	Brooklyn	11211
7631	Brooklyn	11201
7632	Manhattan	10025
7633	Brooklyn	11226
7634	Brooklyn	11208
7635	Manhattan	10013
7636	Brooklyn	11237
7637	Brooklyn	11234
7638	Manhattan	10034
7639	Manhattan	10011
7640	Brooklyn	11220
7641	Manhattan	10001
7642	Queens	11356
7643	Queens	11385
7644	Queens	11373
7645	Brooklyn	11201
7646	Manhattan	10019
7647	Brooklyn	11211
7648	Manhattan	10009
7649	Manhattan	10003
7650	Manhattan	10002
7651	Brooklyn	11204
7652	Manhattan	10029
7653	Manhattan	10021
7654	Manhattan	10012
7655	Manhattan	10024
7656	Brooklyn	11201
7657	Manhattan	10016
7658	Brooklyn	11235
7659	Manhattan	10034
7660	Manhattan	10010
7661	Manhattan	10003
7662	Manhattan	10040
7663	Manhattan	10028
7664	Manhattan	10075
7665	Manhattan	10014
7666	Brooklyn	11201
7667	Brooklyn	11210
7668	Manhattan	10012
7669	Manhattan	10033
7670	Bronx	10459
7671	Queens	11373
7672	Manhattan	10022
7673	Manhattan	10028
7674	Bronx	10471
7675	Manhattan	10019
7676	Manhattan	10018
7677	Manhattan	10028
7678	Manhattan	10036
7679	Queens	11102
7680	Manhattan	10003
7681	Queens	11374
7682	Manhattan	10016
7683	Manhattan	10024
7684	Manhattan	10014
7685	Manhattan	10012
7686	Manhattan	10033
7687	Brooklyn	11209
7688	Manhattan	10002
7689	Manhattan	10007
7690	Manhattan	10029
7691	Brooklyn	11217
7692	Bronx	10452
7693	Manhattan	10011
7694	Brooklyn	11218
7695	Brooklyn	11232
7696	Brooklyn	11222
7697	Manhattan	10034
7698	Brooklyn	11220
7699	Manhattan	10003
7700	Manhattan	10012
7701	Brooklyn	11211
7702	Brooklyn	11201
7703	Brooklyn	11237
7704	Manhattan	10016
7705	Manhattan	11038
7706	Brooklyn	11249
7707	Queens	11103
7708	Brooklyn	11234
7709	Manhattan	10104
7710	Queens	11103
7711	Manhattan	10022
7712	Manhattan	10009
7713	Queens	11105
7714	Manhattan	10016
7715	Manhattan	10006
7716	Manhattan	10018
7717	Manhattan	10014
7718	Manhattan	10007
7719	Bronx	10457
7720	Brooklyn	11217
7721	Staten Island	10301
7722	Manhattan	10010
7723	Queens	11378
7724	Bronx	10463
7725	Brooklyn	11238
7726	Manhattan	10013
7727	Manhattan	10003
7728	Brooklyn	11203
7729	Queens	11104
7730	Manhattan	10036
7731	Queens	11358
7732	Manhattan	10038
7733	Manhattan	10002
7734	Brooklyn	11211
7735	Manhattan	10012
7736	Queens	11418
7737	Queens	11358
7738	Queens	11368
7739	Queens	11101
7740	Queens	11103
7741	Queens	11375
7742	Queens	11361
7743	Brooklyn	11214
7744	Manhattan	7481
7745	Manhattan	10014
7746	Queens	11358
7747	Manhattan	10014
7748	Manhattan	10013
7749	Queens	11372
7750	Manhattan	10017
7751	Brooklyn	11217
7752	Manhattan	10014
7753	Queens	11368
7754	Staten Island	10309
7755	Manhattan	10014
7756	Manhattan	10022
7757	Manhattan	10036
7758	Queens	11385
7759	Queens	11105
7760	Manhattan	10010
7761	Brooklyn	11216
7762	Brooklyn	11211
7763	Manhattan	10032
7764	Manhattan	10014
7765	Brooklyn	11217
7766	Manhattan	10014
7767	Manhattan	10003
7768	Queens	11104
7769	Manhattan	10016
7770	Manhattan	10003
7771	Manhattan	10014
7772	Queens	11354
7773	Manhattan	10002
7774	Staten Island	10310
7775	Manhattan	10021
7776	Manhattan	10024
7777	Brooklyn	11210
7778	Manhattan	10019
7779	Queens	11373
7780	Manhattan	10012
7781	Bronx	10455
7782	Brooklyn	11211
7783	Manhattan	10022
7784	Brooklyn	11215
7785	Manhattan	10014
7786	Brooklyn	11211
7787	Manhattan	10016
7788	Manhattan	10022
7789	Manhattan	10011
7790	Brooklyn	11249
7791	Manhattan	10013
7792	Manhattan	10002
7793	Manhattan	10012
7794	Bronx	10461
7795	Bronx	10459
7796	Brooklyn	11211
7797	Brooklyn	10028
7798	Queens	11692
7799	Brooklyn	11215
7800	Manhattan	10003
7801	Brooklyn	11215
7802	Manhattan	10016
7803	Brooklyn	11206
7804	Manhattan	10065
7805	Queens	11375
7806	Manhattan	10028
7807	Manhattan	10027
7808	Queens	11421
7809	Manhattan	10003
7810	Manhattan	10036
7811	Brooklyn	11201
7812	Queens	11385
7813	Brooklyn	11237
7814	Manhattan	10013
7815	Queens	11378
7816	Brooklyn	11215
7817	Brooklyn	11215
7818	Manhattan	10002
7819	Manhattan	10014
7820	Manhattan	10011
7821	Staten Island	10314
7822	Brooklyn	11215
7823	Queens	11040
7824	Queens	11106
7825	Brooklyn	11210
7826	Brooklyn	11231
7827	Manhattan	10011
7828	Manhattan	10013
7829	Queens	11374
7830	Queens	11372
7831	Queens	11379
7832	Manhattan	10028
7833	Manhattan	10022
7834	Manhattan	10002
7835	Manhattan	10021
7836	Queens	11377
7837	Manhattan	10009
7838	Manhattan	10027
7839	Manhattan	10028
7840	Brooklyn	11215
7841	Queens	11102
7842	Manhattan	10036
7843	Manhattan	10003
7844	Queens	11417
7845	Brooklyn	11201
7846	Bronx	10469
7847	Queens	11385
7848	Manhattan	10010
7849	Bronx	10470
7850	Manhattan	10007
7851	Manhattan	10003
7852	Brooklyn	11221
7853	Staten Island	10309
7854	Manhattan	10019
7855	Brooklyn	11201
7856	Manhattan	10016
7857	Queens	11434
7858	Brooklyn	11208
7859	Manhattan	10040
7860	Manhattan	10009
7861	Bronx	10451
7862	Brooklyn	11237
7863	Bronx	10464
7864	Brooklyn	11238
7865	Queens	11414
7866	Brooklyn	11209
7867	Brooklyn	11221
7868	Queens	11369
7869	Queens	11374
7870	Manhattan	10012
7871	Brooklyn	11214
7872	Brooklyn	11205
7873	Queens	11373
7874	Manhattan	10003
7875	Bronx	10455
7876	Brooklyn	11222
7877	Bronx	10472
7878	Brooklyn	11201
7879	Manhattan	10003
7880	Brooklyn	11204
7881	Manhattan	10019
7882	Brooklyn	11205
7883	Manhattan	10014
7884	Brooklyn	11217
7885	Queens	11355
7886	Brooklyn	11235
7887	Manhattan	10014
7888	Manhattan	10016
7889	Manhattan	10011
7890	Manhattan	10019
7891	Manhattan	10010
7892	Queens	11103
7893	Brooklyn	11223
7894	Manhattan	10013
7895	Manhattan	10026
7896	Manhattan	10032
7897	Queens	11414
7898	Brooklyn	11222
7899	Manhattan	10034
7900	Manhattan	10021
7901	Queens	11372
7902	Manhattan	10010
7903	Manhattan	10017
7904	Manhattan	10021
7905	Manhattan	10024
7906	Brooklyn	11237
7907	Queens	11105
7908	Manhattan	10128
7909	Queens	11361
7910	Manhattan	10013
7911	Brooklyn	11207
7912	Queens	11421
7913	Brooklyn	11209
7914	Brooklyn	11218
7915	Brooklyn	11208
7916	Queens	11373
7917	Queens	11385
7918	Queens	11354
7919	Bronx	10459
7920	Manhattan	10012
7921	Brooklyn	11237
7922	Queens	11377
7923	Manhattan	10003
7924	Manhattan	10024
7925	Queens	11105
7926	Manhattan	10034
7927	Queens	11419
7928	Manhattan	10013
7929	Brooklyn	11206
7930	Bronx	10468
7931	Manhattan	10019
7932	Manhattan	10021
7933	Manhattan	10013
7934	Manhattan	10031
7935	Queens	11101
7936	Brooklyn	11206
7937	Manhattan	10036
7938	Bronx	10461
7939	Brooklyn	11217
7940	Brooklyn	11222
7941	Brooklyn	11217
7942	Brooklyn	11211
7943	Manhattan	10013
7944	Manhattan	10012
7945	Brooklyn	11238
7946	Queens	11105
7947	Manhattan	10009
7948	Brooklyn	11238
7949	Manhattan	10019
7950	Manhattan	10001
7951	Brooklyn	11238
7952	Manhattan	10034
7953	Brooklyn	11222
7954	Brooklyn	11206
7955	Brooklyn	11237
7956	Manhattan	10012
7957	Manhattan	10019
7958	Manhattan	10011
7959	Manhattan	10036
7960	Manhattan	10016
7961	Queens	11373
7962	Bronx	10451
7963	Manhattan	10002
7964	Manhattan	10022
7965	Queens	11373
7966	Queens	11372
7967	Manhattan	10016
7968	Manhattan	10012
7969	Bronx	10463
7970	Manhattan	10016
7971	Brooklyn	11221
7972	Brooklyn	11206
7973	Manhattan	10011
7974	Manhattan	10041
7975	Bronx	10463
7976	Queens	11373
7977	Manhattan	10017
7978	Manhattan	10014
7979	Manhattan	10075
7980	Queens	11374
7981	Manhattan	10011
7982	Queens	11377
7983	Queens	11104
7984	Brooklyn	11230
7985	Manhattan	10023
7986	Brooklyn	11211
7987	Manhattan	10010
7988	Brooklyn	11222
7989	Manhattan	10002
7990	Brooklyn	11217
7991	Manhattan	10021
7992	Queens	11368
7993	Bronx	10471
7994	Manhattan	10027
7995	Brooklyn	11211
7996	Manhattan	10012
7997	Manhattan	10003
7998	Manhattan	10013
7999	Manhattan	10010
8000	Manhattan	10002
8001	Brooklyn	11211
8002	Manhattan	10039
8003	Brooklyn	11224
8004	Brooklyn	11219
8005	Manhattan	10009
8006	Brooklyn	11238
8007	Manhattan	10029
8008	Bronx	10455
8009	Manhattan	30608
8010	Brooklyn	11217
8011	Manhattan	10029
8012	Queens	11372
8013	Brooklyn	11215
8014	Manhattan	10022
8015	Queens	11375
8016	Manhattan	10028
8017	Manhattan	10011
8018	Manhattan	10031
8019	Manhattan	10036
8020	Queens	11101
8021	Manhattan	10023
8022	Bronx	10454
8023	Manhattan	10024
8024	Manhattan	10036
8025	Bronx	10461
8026	Queens	11372
8027	Manhattan	10028
8028	Manhattan	10024
8029	Manhattan	10036
8030	Queens	11375
8031	Brooklyn	11222
8032	Manhattan	10012
8033	Staten Island	10305
8034	Queens	11104
8035	Manhattan	10014
8036	Manhattan	10010
8037	Brooklyn	11226
8038	Bronx	10463
8039	Brooklyn	11238
8040	Brooklyn	11215
8041	Manhattan	10012
8042	Queens	11374
8043	Manhattan	10002
8044	Manhattan	10016
8045	Manhattan	10128
8046	Queens	11385
8047	Queens	11354
8048	Queens	11368
8049	Manhattan	10007
8050	Queens	11109
8051	Manhattan	10011
8052	Manhattan	10038
8053	Manhattan	10001
8054	Manhattan	10002
8055	Bronx	10454
8056	Manhattan	10003
8057	Manhattan	10024
8058	Manhattan	10011
8059	Bronx	10451
8060	Queens	11385
8061	Queens	11368
8062	Manhattan	10036
8063	Manhattan	10014
8064	Manhattan	10024
8065	Bronx	10452
8066	Queens	11101
8067	Queens	11104
8068	Brooklyn	11220
8069	Manhattan	10014
8070	Manhattan	10001
8071	Queens	11372
8072	Manhattan	10128
8073	Manhattan	10011
8074	Brooklyn	11220
8075	Brooklyn	11201
8076	Brooklyn	11216
8077	Manhattan	10022
8078	Manhattan	10018
8079	Manhattan	10014
8080	Manhattan	10014
8081	Queens	11375
8082	Brooklyn	11237
8083	Manhattan	10033
8084	Manhattan	10036
8085	Manhattan	10128
8086	Queens	11422
8087	Manhattan	10014
8088	Brooklyn	11201
8089	Brooklyn	11249
8090	Manhattan	10034
8091	Brooklyn	11217
8092	Bronx	10458
8093	Brooklyn	11206
8094	Queens	11355
8095	Brooklyn	11214
8096	Manhattan	10003
8097	Manhattan	10016
8098	Manhattan	10011
8099	Brooklyn	11213
8100	Manhattan	10001
8101	Queens	11358
8102	Manhattan	10013
8103	Queens	11375
8104	Manhattan	10017
8105	Brooklyn	11205
8106	Brooklyn	11229
8107	Bronx	10465
8108	Brooklyn	11217
8109	Queens	11361
8110	Queens	11103
8111	Manhattan	10002
8112	Queens	11106
8113	Manhattan	10014
8114	Queens	11372
8115	Queens	11385
8116	Brooklyn	11209
8117	Manhattan	10003
8118	Queens	11694
8119	Brooklyn	11249
8120	Manhattan	10021
8121	Brooklyn	11220
8122	Manhattan	10023
8123	Bronx	10458
8124	Queens	11101
8125	Bronx	10461
8126	Brooklyn	11238
8127	Bronx	10462
8128	Brooklyn	11235
8129	Staten Island	10305
8130	Manhattan	10003
8131	Brooklyn	11231
8132	Queens	11368
8133	Brooklyn	11238
8134	Manhattan	10019
8135	Manhattan	10010
8136	Manhattan	10003
8137	Manhattan	10075
8138	Brooklyn	11209
8139	Manhattan	10011
8140	Manhattan	10011
8141	Brooklyn	11210
8142	Bronx	10469
8143	Brooklyn	11215
8144	Manhattan	10025
8145	Brooklyn	11218
8146	Manhattan	10014
8147	Manhattan	10011
8148	Queens	11105
8149	Manhattan	10003
8150	Manhattan	10016
8151	Queens	11103
8152	Manhattan	10019
8153	Queens	11373
8154	Manhattan	10001
8155	Bronx	10474
8156	Manhattan	10065
8157	Bronx	10458
8158	Queens	11373
8159	Manhattan	10003
8160	Manhattan	10003
8161	Brooklyn	11211
8162	Manhattan	10014
8163	Manhattan	10128
8164	Queens	11106
8165	Brooklyn	11221
8166	Brooklyn	11201
8167	Brooklyn	11235
8168	Queens	11361
8169	Manhattan	10019
8170	Queens	11354
8171	Brooklyn	11249
8172	Brooklyn	11235
8173	Brooklyn	11218
8174	Brooklyn	11209
8175	Manhattan	10003
8176	Brooklyn	11237
8177	Manhattan	10001
8178	Manhattan	10014
8179	Manhattan	10002
8181	Queens	11105
8182	Manhattan	10012
8183	Manhattan	10022
8184	Staten Island	10302
8185	Queens	11363
8186	Manhattan	10019
8187	Brooklyn	11222
8188	Queens	11104
8189	Manhattan	10016
8190	Manhattan	10027
8191	Brooklyn	11215
8192	Brooklyn	11222
8193	Queens	11101
8194	Manhattan	10023
8195	Brooklyn	11215
8196	Manhattan	10012
8197	Brooklyn	11237
8198	Brooklyn	11215
8199	Manhattan	10002
8200	Manhattan	10014
8201	Manhattan	10128
8202	Manhattan	10019
8203	Queens	11357
8204	Manhattan	10001
8205	Brooklyn	11215
8206	Manhattan	10036
8207	Manhattan	10001
8208	Bronx	10458
8209	Brooklyn	11221
8210	Manhattan	10029
8211	Bronx	10463
8212	Brooklyn	11215
8213	Bronx	10472
8214	Brooklyn	11209
8215	Manhattan	10003
8216	Brooklyn	11223
8217	Staten Island	10301
8218	Queens	11385
8219	Manhattan	10023
8220	Manhattan	10038
8221	Manhattan	10024
8222	Manhattan	10036
8223	Manhattan	10003
8224	Queens	11104
8225	Brooklyn	11223
8226	Manhattan	10011
8227	Brooklyn	11201
8228	Queens	11368
8229	Manhattan	10022
8230	Queens	11364
8231	Queens	11375
8232	Manhattan	10012
8233	Queens	11101
8234	Brooklyn	11209
8235	Manhattan	10016
8236	Brooklyn	11215
8237	Manhattan	10030
8238	Brooklyn	11211
8239	Manhattan	10019
8240	Brooklyn	11222
8241	Manhattan	10016
8242	Bronx	10473
8243	Manhattan	10029
8244	Brooklyn	11211
8245	Manhattan	10014
8246	Manhattan	10013
8247	Manhattan	10009
8248	Manhattan	10034
8249	Manhattan	10040
8250	Queens	11104
8251	Manhattan	10022
8252	Bronx	10460
8253	Manhattan	10019
8254	Manhattan	10021
8255	Brooklyn	11211
8256	Manhattan	10018
8257	Brooklyn	11237
8258	Brooklyn	11206
8259	Brooklyn	11208
8260	Manhattan	10029
8261	Queens	11374
8262	Staten Island	10312
8263	Staten Island	10301
8264	Brooklyn	11237
8265	Manhattan	10013
8266	Manhattan	10034
8267	Manhattan	10010
8268	Bronx	10458
8269	Queens	11377
8270	Manhattan	10031
8271	Queens	11358
8272	Manhattan	10036
8273	Brooklyn	11201
8274	Brooklyn	11214
8275	Queens	11372
8276	Brooklyn	11221
8277	Manhattan	10017
8278	Brooklyn	11201
8279	Manhattan	10024
8280	Brooklyn	11201
8281	Manhattan	10009
8282	Queens	11377
8283	Manhattan	10009
8284	Brooklyn	11249
8285	Brooklyn	11211
8286	Queens	11373
8287	Manhattan	10009
8288	Brooklyn	11209
8289	Manhattan	10128
8290	Staten Island	10307
8291	Manhattan	10075
8292	Manhattan	10128
8293	Brooklyn	11220
8294	Brooklyn	11207
8295	Brooklyn	11223
8296	Manhattan	10001
8297	Brooklyn	11235
8298	Bronx	10461
8299	Manhattan	10009
8300	Manhattan	11101
8301	Manhattan	10036
8302	Queens	11419
8303	Manhattan	10011
8304	Manhattan	10001
8305	Queens	11385
8306	Manhattan	10003
8307	Queens	11415
8308	Queens	11106
8309	Queens	11358
8310	Brooklyn	11237
8311	Staten Island	10308
8312	Manhattan	10003
8313	Manhattan	10024
8314	Queens	11368
8315	Bronx	10461
8316	Manhattan	10014
8317	Bronx	10471
8318	Manhattan	10016
8319	Manhattan	10029
8320	Manhattan	10019
8321	Bronx	10468
8322	Queens	11354
8323	Manhattan	10075
8324	Manhattan	10014
8325	Queens	11105
8326	Queens	11377
8327	Manhattan	10013
8328	Bronx	10466
8329	Manhattan	10013
8330	Manhattan	10018
8331	Queens	11432
8332	Brooklyn	11249
8333	Brooklyn	11218
8334	Manhattan	11373
8335	Manhattan	10012
8336	Manhattan	10036
8337	Brooklyn	11209
8338	Brooklyn	11231
8339	Manhattan	10013
8340	Bronx	10458
8341	Manhattan	10017
8342	Manhattan	10014
8343	Queens	11368
8344	Queens	11106
8345	Queens	11372
8346	Queens	11105
8347	Brooklyn	11222
8348	Manhattan	10001
8349	Manhattan	10040
8350	Manhattan	10025
8351	Brooklyn	11218
