	Facility Zip Code	Facility County	Facility City	Facility State
12056	13501	ONEI	UTICA          	NY
12057	13501	ONEI	UTICA          	NY
12058	13502	ONEI	UTICA          	NY
12059	13501	ONEI	UTICA          	NY
12060	13501	ONEI	UTICA          	NY
12061	13502	ONEI	UTICA          	NY
12062	13502	ONEI	UTICA          	NY
12063	13502	ONEI	UTICA          	NY
12064	13501	ONEI	UTICA          	NY
12065	13501	ONEI	UTICA          	NY
12066	13502	ONEI	UTICA          	NY
12067	13502	ONEI	UTICA          	NY
12068	13502	ONEI	UTICA          	NY
12069	13501	ONEI	UTICA          	NY
12070	13502	ONEI	UTICA          	NY
12071	13501	ONEI	UTICA          	NY
12072	13501	ONEI	UTICA          	NY
12073	13501	ONEI	UTICA          	NY
12074	13502	ONEI	UTICA          	NY
12075	13502	ONEI	UTICA          	NY
12076	13502	ONEI	UTICA          	NY
12077	13502	ONEI	UTICA          	NY
12078	13502	ONEI	UTICA          	NY
12079	13502	ONEI	UTICA          	NY
12080	13502	ONEI	UTICA          	NY
12081	13502	ONEI	UTICA          	NY
12082	13502	ONEI	UTICA          	NY
12083	13502	ONEI	UTICA          	NY
12084	13501	ONEI	UTICA          	NY
12085	13502	ONEI	UTICA          	NY
12086	13502	ONEI	UTICA          	NY
12087	13501	ONEI	UTICA          	NY
12088	13501	ONEI	UTICA          	NY
12089	13501	ONEI	UTICA          	NY
12090	13501	ONEI	UTICA          	NY
12091	13502	ONEI	UTICA          	NY
12092	13502	ONEI	UTICA          	NY
12093	13502	ONEI	UTICA          	NY
12094	13501	ONEI	UTICA          	NY
12095	13501	ONEI	UTICA          	NY
12096	13501	ONEI	UTICA          	NY
12097	13501	ONEI	UTICA          	NY
12098	13501	ONEI	UTICA          	NY
12099	13502	ONEI	UTICA          	NY
12100	13502	ONEI	UTICA          	NY
12101	13501	ONEI	UTICA          	NY
12102	13502	ONEI	UTICA          	NY
12103	13502	ONEI	UTICA          	NY
12104	13501	ONEI	UTICA          	NY
12105	13502	ONEI	UTICA          	NY
12106	13501	ONEI	UTICA          	NY
12107	13501	ONEI	UTICA          	NY
12108	13501	ONEI	UTICA          	NY
12109	13501	ONEI	UTICA          	NY
12110	13502	ONEI	UTICA          	NY
12111	13502	ONEI	UTICA          	NY
12112	13502	ONEI	UTICA          	NY
12113	13501	ONEI	UTICA          	NY
12114	13501	ONEI	UTICA          	NY
12115	13501	ONEI	UTICA          	NY
12116	13501	ONEI	UTICA          	NY
12117	13501	ONEI	UTICA          	NY
12118	13502	ONEI	UTICA          	NY
12119	13502	ONEI	UTICA          	NY
12120	13501	ONEI	UTICA          	NY
12121	13501	ONEI	UTICA          	NY
12122	13501	ONEI	UTICA          	NY
12123	13501	ONEI	UTICA          	NY
12124	13501	ONEI	UTICA          	NY
12125	13502	ONEI	UTICA          	NY
12126	13501	ONEI	UTICA          	NY
12127	13502	ONEI	UTICA          	NY
12128	13501	ONEI	UTICA          	NY
12129	13501	ONEI	UTICA          	NY
12130	13501	ONEI	UTICA          	NY
12131	13502	ONEI	UTICA          	NY
12132	13501	ONEI	UTICA          	NY
12133	13502	ONEI	UTICA          	NY
12134	13501	ONEI	UTICA          	NY
12135	13501	ONEI	UTICA          	NY
12136	13501	ONEI	UTICA          	NY
12137	13501	ONEI	UTICA          	NY
12138	13502	ONEI	UTICA          	NY
12139	13501	ONEI	UTICA          	NY
12140	13502	ONEI	UTICA          	NY
12141	13501	ONEI	UTICA          	NY
12142	13501	ONEI	UTICA          	NY
12143	13501	ONEI	UTICA          	NY
12144	13502	ONEI	UTICA          	NY
12145	13501	ONEI	UTICA          	NY
12146	13504	ONEI	UTICA          	NY
12147	13501	ONEI	UTICA          	NY
12148	13502	ONEI	UTICA          	NY
12149	13501	ONEI	UTICA          	NY
12150	13501	ONEI	UTICA          	NY
12151	13502	ONEI	UTICA          	NY
12152	13502	ONEI	UTICA          	NY
12153	13502	ONEI	UTICA          	NY
12154	13501	ONEI	UTICA          	NY
12155	13501	ONEI	UTICA          	NY
12156	13502	ONEI	UTICA          	NY
12157	13501	ONEI	UTICA          	NY
12158	13476	ONEI	VERNON         	NY
12159	13476	ONEI	VERNON         	NY
12160	13476	ONEI	VERNON         	NY
12161	13476	ONEI	VERNON         	NY
12162	13476	ONEI	VERNON         	NY
12163	13476	ONEI	VERNON         	NY
12164	13476	ONEI	VERNON         	NY
12165	13476	ONEI	VERNON         	NY
12166	13476	ONEI	VERNON         	NY
12167	13476	ONEI	VERNON         	NY
12168	13477	ONEI	VERNON CENTER  	NY
12169	13477	ONEI	VERNON CENTER  	NY
12170	13477	ONEI	VERNON CENTER  	NY
12171	13477	ONEI	VERNON CTR     	NY
12172	13477	ONEI	VERNON CTR     	NY
12173	13478	ONEI	VERONA         	NY
12174	13478	ONEI	VERONA         	NY
12175	13478	ONEI	VERONA         	NY
12176	13478	ONEI	VERONA         	NY
12177	13478	ONEI	VERONA         	NY
12178	13162	ONEI	VERONA BEACH   	NY
12179	13308	ONEI	VIENNA         	NY
12180	13479	ONEI	WASHGTON MILLS 	NY
12181	13480	ONEI	WATERVILLE     	NY
12182	13480	ONEI	WATERVILLE     	NY
12183	13480	ONEI	WATERVILLE     	NY
12184	13480	ONEI	WATERVILLE     	NY
12185	13480	ONEI	WATERVILLE     	NY
12186	13480	ONEI	WATERVILLE     	NY
12187	13480	ONEI	WATERVILLE     	NY
12188	13480	ONEI	WATERVILLE     	NY
12189	13486	ONEI	WESTERNVILLE   	NY
12190	13486	ONEI	WESTERNVILLE   	NY
12191	13486	ONEI	WESTERNVILLE   	NY
12192	13486	ONEI	WESTERNVILLE   	NY
12193	13490	ONEI	WESTMORELAND   	NY
12194	13490	ONEI	WESTMORELAND   	NY
12195	13490	ONEI	WESTMORELAND   	NY
12196	13490	ONEI	WESTMORELAND   	NY
12197	13490	ONEI	WESTMORELAND   	NY
12198	13490	ONEI	WESTMORELAND   	NY
12199	13490	ONEI	WESTMORELAND   	NY
12200	13490	ONEI	WESTMORELAND   	NY
12201	13492	ONEI	WHITESBORO     	NY
12202	13492	ONEI	WHITESBORO     	NY
12203	13491	ONEI	WHITESBORO     	NY
12204	13492	ONEI	WHITESBORO     	NY
12205	13492	ONEI	WHITESBORO     	NY
12206	13492	ONEI	WHITESBORO     	NY
12207	13492	ONEI	WHITESBORO     	NY
12208	13492	ONEI	WHITESBORO     	NY
12209	13492	ONEI	WHITESBORO     	NY
12210	13492	ONEI	WHITESBORO     	NY
12211	13492	ONEI	WHITESBORO     	NY
12212	13492	ONEI	WHITESBORO     	NY
12213	13492	ONEI	WHITESBORO     	NY
12214	13492	ONEI	WHITESBORO     	NY
12215	13492	ONEI	WHITESBORO     	NY
12216	13492	ONEI	WHITESBORO     	NY
12217	13492	ONEI	WHITESBORO     	NY
12218	13492	ONEI	WHITESBORO     	NY
12219	13492	ONEI	WHITESBORO     	NY
12220	13492	ONEI	WHITESBORO     	NY
12221	13492	ONEI	WHITESBORO     	NY
12222	13492	ONEI	WHITESBORO     	NY
12223	13492	ONEI	WHITESBORO     	NY
12224	13492	ONEI	WHITESBORO     	NY
12225	13492	ONEI	WHITESBORO     	NY
12226	13492	ONEI	WHITESBORO     	NY
12227	13494	ONEI	WOODGATE       	NY
12228	13495	ONEI	YORKVILLE      	NY
12229	13495	ONEI	YORKVILLE      	NY
12230	13495	ONEI	YORKVILLE      	NY
12231	13495	ONEI	YORKVILLE      	NY
12232	13495	ONEI	YORKVILLE      	NY
12233	13495	ONEI	YORKVILLE      	NY
12234	13495	ONEI	YORKVILLE      	NY
12235	13495	ONEI	YORKVILLE      	NY
12236	13495	ONEI	YORKVILLE      	NY
12237	13495	ONEI	YORKVILLE      	NY
12238	13495	ONEI	YORKVILLE      	NY
12239	13495	ONEI	YORKVILLE      	NY
12240	13495	ONEI	YORKVILLE      	NY
12241	13495	ONEI	YORKVILLE      	NY
12242	13495	ONEI	YORKVILLE      	NY
12243	13495	ONEI	YORKVILLE      	NY
12244	13495	ONEI	YORKVILLE      	NY
12245	13495	ONEI	YORKVILLE      	NY
12246	13495	ONEI	YORKVILLE      	NY
12247	13495	ONEI	YORKVILLE      	NY
12248	13495	ONEI	YORKVILLE      	NY
12249	13495	ONEI	YORKVILLE      	NY
12250	13495	ONEI	YORKVILLE      	NY
12251	13495	ONEI	YORKVILLE      	NY
12252	13495	ONEI	YORKVILLE      	NY
12253	13495	ONEI	YORKVILLE      	NY
12254	13495	ONEI	YORKVILLE      	NY
12255	13495	ONEI	YORKVILLE      	NY
12256	13495	ONEI	YORKVILLE      	NY
12257	13495	ONEI	YORKVILLE      	NY
12258	13413	ONEI	YORKVILLE      	NY
12259	13495	ONEI	YORKVILLE      	NY
12260	13495	ONEI	YORKVILLE      	NY
12261	13495	ONEI	YORKVILLE      	NY
12262	13495	ONEI	YORKVILLE      	NY
12263	13495	ONEI	YORKVILLE      	NY
12264	13495	ONEI	YORKVILLE      	NY
12265	13495	ONEI	YORKVILLE      	NY
12266	13495	ONEI	YORKVILLE      	NY
12267	13495	ONEI	YORKVILLE      	NY
12268	13502	ONEI	YRKVLLE UTICA  	NY
12269	13027	ONON	BALDWINSVILLE  	NY
12270	13027	ONON	BALDWINSVILLE  	NY
12271	13027	ONON	BALDWINSVILLE  	NY
12272	13027	ONON	BALDWINSVILLE  	NY
12273	13027	ONON	BALDWINSVILLE  	NY
12274	13027	ONON	BALDWINSVILLE  	NY
12275	13027	ONON	BALDWINSVILLE  	NY
12276	13027	ONON	BALDWINSVILLE  	NY
12277	13027	ONON	BALDWINSVILLE  	NY
12278	13027	ONON	BALDWINSVILLE  	NY
12279	13027	ONON	BALDWINSVILLE  	NY
12280	13027	ONON	BALDWINSVILLE  	NY
12281	13027	ONON	BALDWINSVILLE  	NY
12282	13027	ONON	BALDWINSVILLE  	NY
12283	13027	ONON	BALDWINSVILLE  	NY
12284	13027	ONON	BALDWINSVILLE  	NY
12285	13027	ONON	BALDWINSVILLE  	NY
12286	13027	ONON	BALDWINSVILLE  	NY
12287	13027	ONON	BALDWINSVILLE  	NY
12288	13027	ONON	BALDWINSVILLE  	NY
12289	13027	ONON	BALDWINSVILLE  	NY
12290	13027	ONON	BALDWINSVILLE  	NY
12291	13027	ONON	BALDWINSVILLE  	NY
12292	13027	ONON	BALDWINSVILLE  	NY
12293	13029	ONON	BREWERTON      	NY
12294	13029	ONON	BREWERTON      	NY
12295	13029	ONON	BREWERTON      	NY
12296	13029	ONON	BREWERTON      	NY
12297	13029	ONON	BREWERTON      	NY
12298	13029	ONON	BREWERTON      	NY
12299	13029	ONON	BREWERTON      	NY
12300	13039	ONON	BREWERTON      	NY
12301	13029	ONON	BREWERTON      	NY
12302	13029	ONON	BREWERTON      	NY
12303	13029	ONON	BREWERTON      	NY
12304	13029	ONON	BREWERTON      	NY
12305	13029	ONON	BREWERTON      	NY
12306	13029	ONON	BREWERTON      	NY
12307	13029	ONON	BREWERTON      	NY
12308	13031	ONON	CAMILLUS       	NY
12309	13031	ONON	CAMILLUS       	NY
12310	13031	ONON	CAMILLUS       	NY
12311	13031	ONON	CAMILLUS       	NY
12312	13031	ONON	CAMILLUS       	NY
12313	13031	ONON	CAMILLUS       	NY
12314	13031	ONON	CAMILLUS       	NY
12315	13031	ONON	CAMILLUS       	NY
12316	13031	ONON	CAMILLUS       	NY
12317	13031	ONON	CAMILLUS       	NY
12318	13037	ONON	CHITTENANGO    	NY
12319	13037	ONON	CHITTENANGO    	NY
12320	13039	ONON	CICERO         	NY
12321	13039	ONON	CICERO         	NY
12322	13039	ONON	CICERO         	NY
12323	13039	ONON	CICERO         	NY
12324	13039	ONON	CICERO         	NY
12325	13039	ONON	CICERO         	NY
12326	13039	ONON	CICERO         	NY
12327	13039	ONON	CICERO         	NY
12328	13039	ONON	CICERO         	NY
12329	13039	ONON	CICERO         	NY
12330	13039	ONON	CICERO         	NY
12331	13039	ONON	CICERO         	NY
12332	13039	ONON	CICERO         	NY
12333	13039	ONON	CICERO         	NY
12334	13039	ONON	CICERO         	NY
12335	13039	ONON	CICERO         	NY
12336	13039	ONON	CICERO         	NY
12337	13039	ONON	CICERO         	NY
12338	13039	ONON	CICERO         	NY
12339	13039	ONON	CICERO         	NY
12340	13039	ONON	CICERO         	NY
12341	13039	ONON	CICERO         	NY
12342	13039	ONON	CICERO         	NY
12343	13039	ONON	CICERO         	NY
12344	13039	ONON	CICERO         	NY
12345	13039	ONON	CICERO         	NY
12346	13039	ONON	CICERO         	NY
12347	13039	ONON	CICERO         	NY
12348	13039	ONON	CICERO         	NY
12349	13039	ONON	CICERO         	NY
12350	13039	ONON	CICERO         	NY
12351	13039	ONON	CICERO         	NY
12352	13039	ONON	CICERO         	NY
12353	13039	ONON	CICERO         	NY
12354	13039	ONON	CICERO         	NY
12355	13039	ONON	CICERO         	NY
12356	13039	ONON	CICERO         	NY
12357	13039	ONON	CICERO         	NY
12358	13039	ONON	CICERO         	NY
12359	13039	ONON	CICERO         	NY
12360	13039	ONON	CICERO         	NY
12361	13039	ONON	CICERO         	NY
12362	13039	ONON	CICERO         	NY
12363	13039	ONON	CICERO         	NY
12364	13039	ONON	CICERO         	NY
12365	13039	ONON	CICERO         	NY
12366	13039	ONON	CICERO         	NY
12367	13039	ONON	CICERO         	NY
12368	13041	ONON	CLAY           	NY
12369	13041	ONON	CLAY           	NY
12370	13041	ONON	CLAY           	NY
12371	13041	ONON	CLAY           	NY
12372	13041	ONON	CLAY           	NY
12373	13041	ONON	CLAY           	NY
12374	13041	ONON	CLAY           	NY
12375	13090	ONON	CLAY           	NY
12376	13041	ONON	CLAY           	NY
12377	13041	ONON	CLAY           	NY
12378	13214	ONON	DEWITT         	NY
12379	13214	ONON	DEWITT         	NY
12380	13214	ONON	DEWITT         	NY
12381	13214	ONON	DEWITT         	NY
12382	13214	ONON	DEWITT         	NY
12383	13057	ONON	EAST SYRACUSE  	NY
12384	13057	ONON	EAST SYRACUSE  	NY
12385	13057	ONON	EAST SYRACUSE  	NY
12386	13057	ONON	EAST SYRACUSE  	NY
12387	13057	ONON	EAST SYRACUSE  	NY
12388	13057	ONON	EAST SYRACUSE  	NY
12389	13057	ONON	EAST SYRACUSE  	NY
12390	13057	ONON	EAST SYRACUSE  	NY
12391	13057	ONON	EAST SYRACUSE  	NY
12392	13057	ONON	EAST SYRACUSE  	NY
12393	13057	ONON	EAST SYRACUSE  	NY
12394	13057	ONON	EAST SYRACUSE  	NY
12395	13057	ONON	EAST SYRACUSE  	NY
12396	13057	ONON	EAST SYRACUSE  	NY
12397	13057	ONON	EAST SYRACUSE  	NY
12398	13057	ONON	EAST SYRACUSE  	NY
12399	13057	ONON	EAST SYRACUSE  	NY
12400	13057	ONON	EAST SYRACUSE  	NY
12401	13057	ONON	EAST SYRACUSE  	NY
12402	13057	ONON	EAST SYRACUSE  	NY
12403	13057	ONON	EAST SYRACUSE  	NY
12404	13057	ONON	EAST SYRACUSE  	NY
12405	13057	ONON	EAST SYRACUSE  	NY
12406	13057	ONON	EAST SYRACUSE  	NY
12407	13057	ONON	EAST SYRACUSE  	NY
12408	13057	ONON	EAST SYRACUSE  	NY
12409	13057	ONON	EAST SYRACUSE  	NY
12410	13057	ONON	EAST SYRACUSE  	NY
12411	13057	ONON	EAST SYRACUSE  	NY
12412	13057	ONON	EAST SYRACUSE  	NY
12413	13057	ONON	EAST SYRACUSE  	NY
12414	13057	ONON	EAST SYRACUSE  	NY
12415	13057	ONON	EAST SYRACUSE  	NY
12416	13057	ONON	EAST SYRACUSE  	NY
12417	13057	ONON	EAST SYRACUSE  	NY
12418	13060	ONON	ELBRIDGE       	NY
12419	13060	ONON	ELBRIDGE       	NY
12420	13060	ONON	ELBRIDGE       	NY
12421	13060	ONON	ELBRIDGE       	NY
12422	13060	ONON	ELBRIDGE       	NY
12423	13057	ONON	E SYRACUSE     	NY
12424	13057	ONON	E SYRACUSE     	NY
12425	13057	ONON	E SYRACUSE     	NY
12426	13057	ONON	E SYRACUSE     	NY
12427	13057	ONON	E SYRACUSE     	NY
12428	13057	ONON	E SYRACUSE     	NY
12429	13057	ONON	E SYRACUSE     	NY
12430	13057	ONON	E SYRACUSE     	NY
12431	13057	ONON	E SYRACUSE     	NY
12432	13057	ONON	E SYRACUSE     	NY
12433	13057	ONON	E SYRACUSE     	NY
12434	13057	ONON	E SYRACUSE     	NY
12435	13057	ONON	E SYRACUSE     	NY
12436	13057	ONON	E SYRACUSE     	NY
12437	13057	ONON	E SYRACUSE     	NY
12438	13057	ONON	E SYRACUSE     	NY
12439	13057	ONON	E SYRACUSE     	NY
12440	13057	ONON	E SYRACUSE     	NY
12441	13057	ONON	E SYRACUSE     	NY
12442	13057	ONON	E SYRACUSE     	NY
12443	13057	ONON	E SYRACUSE     	NY
12444	13057	ONON	E SYRACUSE     	NY
12445	13057	ONON	E SYRACUSE     	NY
12446	13057	ONON	E SYRACUSE     	NY
12447	13057	ONON	E SYRACUSE     	NY
12448	13057	ONON	E SYRACUSE     	NY
12449	13057	ONON	E SYRACUSE     	NY
12450	13219	ONON	FAIRMONT       	NY
12451	13066	ONON	FAYETTEVILLE   	NY
12452	13066	ONON	FAYETTEVILLE   	NY
12453	13066	ONON	FAYETTEVILLE   	NY
12454	13066	ONON	FAYETTEVILLE   	NY
12455	13066	ONON	FAYETTEVILLE   	NY
12456	13066	ONON	FAYETTEVILLE   	NY
12457	13066	ONON	FAYETTEVILLE   	NY
12458	13066	ONON	FAYETTEVILLE   	NY
12459	13069	ONON	FULTON         	NY
12460	13077	ONON	HOMER          	NY
12461	13078	ONON	JAMESVILLE     	NY
12462	13078	ONON	JAMESVILLE     	NY
12463	13078	ONON	JAMESVILLE     	NY
12464	13078	ONON	JAMESVILLE     	NY
12465	13080	ONON	JORDAN         	NY
12466	13080	ONON	JORDAN         	NY
12467	13080	ONON	JORDAN         	NY
12468	13080	ONON	JORDAN         	NY
12469	13082	ONON	KIRKVILLE      	NY
12470	13084	ONON	LAFAYETTE      	NY
12471	13084	ONON	LAFAYETTE      	NY
12472	13084	ONON	LAFAYETTE      	NY
12473	13084	ONON	LAFAYETTE      	NY
12474	13084	ONON	LAFAYETTE      	NY
12475	13084	ONON	LAFAYETTE      	NY
12476	13084	ONON	LAFAYETTE      	NY
12477	13084	ONON	LAFAYETTE      	NY
12478	13084	ONON	LAFAYETTE      	NY
12479	13209	ONON	LAKELAND       	NY
12480	13088	ONON	LIVERPOOL      	NY
12481	13088	ONON	LIVERPOOL      	NY
12482	13090	ONON	LIVERPOOL      	NY
12483	13090	ONON	LIVERPOOL      	NY
12484	13088	ONON	LIVERPOOL      	NY
12485	13088	ONON	LIVERPOOL      	NY
12486	13088	ONON	LIVERPOOL      	NY
12487	13088	ONON	LIVERPOOL      	NY
12488	13090	ONON	LIVERPOOL      	NY
12489	13090	ONON	LIVERPOOL      	NY
12490	13090	ONON	LIVERPOOL      	NY
12491	13088	ONON	LIVERPOOL      	NY
12492	13090	ONON	LIVERPOOL      	NY
12493	13090	ONON	LIVERPOOL      	NY
12494	13088	ONON	LIVERPOOL      	NY
12495	13088	ONON	LIVERPOOL      	NY
12496	13088	ONON	LIVERPOOL      	NY
12497	13090	ONON	LIVERPOOL      	NY
12498	13090	ONON	LIVERPOOL      	NY
12499	13090	ONON	LIVERPOOL      	NY
12500	13090	ONON	LIVERPOOL      	NY
12501	13090	ONON	LIVERPOOL      	NY
12502	13090	ONON	LIVERPOOL      	NY
12503	13090	ONON	LIVERPOOL      	NY
12504	13090	ONON	LIVERPOOL      	NY
12505	13090	ONON	LIVERPOOL      	NY
12506	13090	ONON	LIVERPOOL      	NY
12507	13088	ONON	LIVERPOOL      	NY
12508	13088	ONON	LIVERPOOL      	NY
12509	13090	ONON	LIVERPOOL      	NY
12510	13088	ONON	LIVERPOOL      	NY
12511	13090	ONON	LIVERPOOL      	NY
12512	13090	ONON	LIVERPOOL      	NY
12513	13088	ONON	LIVERPOOL      	NY
12514	13090	ONON	LIVERPOOL      	NY
12515	13090	ONON	LIVERPOOL      	NY
12516	13088	ONON	LIVERPOOL      	NY
12517	13088	ONON	LIVERPOOL      	NY
12518	13088	ONON	LIVERPOOL      	NY
12519	13090	ONON	LIVERPOOL      	NY
12520	13090	ONON	LIVERPOOL      	NY
12521	13088	ONON	LIVERPOOL      	NY
12522	13090	ONON	LIVERPOOL      	NY
12523	13090	ONON	LIVERPOOL      	NY
12524	13090	ONON	LIVERPOOL      	NY
12525	13090	ONON	LIVERPOOL      	NY
12526	13088	ONON	LIVERPOOL      	NY
12527	13088	ONON	LIVERPOOL      	NY
12528	13090	ONON	LIVERPOOL      	NY
12529	13088	ONON	LIVERPOOL      	NY
12530	13090	ONON	LIVERPOOL      	NY
12531	13088	ONON	LIVERPOOL      	NY
12532	13090	ONON	LIVERPOOL      	NY
12533	13090	ONON	LIVERPOOL      	NY
12534	13104	ONON	MANLIUS        	NY
12535	13104	ONON	MANLIUS        	NY
12536	13104	ONON	MANLIUS        	NY
12537	13104	ONON	MANLIUS        	NY
12538	13104	ONON	MANLIUS        	NY
12539	13108	ONON	MARCELLUS      	NY
12540	13108	ONON	MARCELLUS      	NY
12541	13108	ONON	MARCELLUS      	NY
12542	13108	ONON	MARCELLUS      	NY
12543	13108	ONON	MARCELLUS      	NY
12544	13108	ONON	MARCELLUS      	NY
12545	13108	ONON	MARCELLUS      	NY
12546	13108	ONON	MARCELLUS      	NY
12547	13108	ONON	MARCELLUS      	NY
12548	13110	ONON	MARIETTA       	NY
12549	13110	ONON	MARIETTA       	NY
12550	13110	ONON	MARIETTA       	NY
12551	13110	ONON	MARIETTA       	NY
12552	13211	ONON	MATTYDALE      	NY
12553	13211	ONON	MATTYDALE      	NY
12554	13211	ONON	MATTYDALE      	NY
12555	13211	ONON	MATTYDALE      	NY
12556	13211	ONON	MATTYDALE      	NY
12557	13211	ONON	MATTYDALE      	NY
12558	13211	ONON	MATTYDALE      	NY
12559	13116	ONON	MINOA          	NY
12560	13116	ONON	MINOA          	NY
12561	13120	ONON	NEDROW         	NY
12562	13120	ONON	NEDROW         	NY
12563	13120	ONON	NEDROW         	NY
12564	13212	ONON	NORTH SYRACUSE 	NY
12565	13212	ONON	NORTH SYRACUSE 	NY
12566	13212	ONON	NORTH SYRACUSE 	NY
12567	13212	ONON	NORTH SYRACUSE 	NY
12568	13212	ONON	NORTH SYRACUSE 	NY
12569	13212	ONON	NORTH SYRACUSE 	NY
12570	13212	ONON	NORTH SYRACUSE 	NY
12571	13212	ONON	NORTH SYRACUSE 	NY
12572	13212	ONON	NORTH SYRACUSE 	NY
12573	13212	ONON	NORTH SYRACUSE 	NY
12574	13212	ONON	NORTH SYRACUSE 	NY
12575	13212	ONON	NO SYRACUSE    	NY
12576	13212	ONON	NO SYRACUSE    	NY
12577	13212	ONON	NO SYRACUSE    	NY
12578	13212	ONON	N SYRACUSE     	NY
12579	13212	ONON	N SYRACUSE     	NY
12580	13212	ONON	N SYRACUSE     	NY
12581	13212	ONON	N SYRACUSE     	NY
12582	13212	ONON	N SYRACUSE     	NY
12583	13212	ONON	N SYRACUSE     	NY
12584	13212	ONON	N SYRACUSE     	NY
12585	13212	ONON	N SYRACUSE     	NY
12586	13212	ONON	N SYRACUSE     	NY
12587	13212	ONON	N SYRACUSE     	NY
12588	13212	ONON	N SYRACUSE     	NY
12589	13212	ONON	N SYRACUSE     	NY
12590	13212	ONON	N SYRACUSE     	NY
12591	13212	ONON	N SYRACUSE     	NY
12592	13212	ONON	N SYRACUSE     	NY
12593	13212	ONON	N SYRACUSE     	NY
12594	13212	ONON	N SYRACUSE     	NY
12595	13212	ONON	N SYRACUSE     	NY
12596	13212	ONON	N SYRACUSE     	NY
12597	13212	ONON	N SYRACUSE     	NY
12598	13212	ONON	N SYRACUSE     	NY
12599	13212	ONON	N SYRACUSE     	NY
12600	13212	ONON	N SYRACUSE     	NY
12601	13212	ONON	N SYRACYSE     	NY
12602	13135	ONON	PHOENIX        	NY
12603	13135	ONON	PHOENIX        	NY
12604	13135	ONON	PHOENIX        	NY
12605	13135	ONON	PHOENIX        	NY
12606	13135	ONON	PHOENIX        	NY
12607	13137	ONON	PLAINVILLE     	NY
12608	13208	ONON	SALINA         	NY
12609	13152	ONON	SKANEATELES    	NY
12610	13152	ONON	SKANEATELES    	NY
12611	13152	ONON	SKANEATELES    	NY
12612	13152	ONON	SKANEATELES    	NY
12613	13152	ONON	SKANEATELES    	NY
12614	13152	ONON	SKANEATELES    	NY
12615	13152	ONON	SKANEATELES    	NY
12616	13152	ONON	SKANEATELES    	NY
12617	13152	ONON	SKANEATELES    	NY
12618	13152	ONON	SKANEATELES    	NY
12619	13152	ONON	SKANEATELES    	NY
12620	13152	ONON	SKANEATELES    	NY
12621	13152	ONON	SKANEATELES    	NY
12622	13209	ONON	SOLVAY         	NY
12623	13209	ONON	SOLVAY         	NY
12624	13209	ONON	SOLVAY         	NY
12625	13209	ONON	SOLVAY         	NY
12626	13209	ONON	SOLVAY         	NY
12627	13209	ONON	SOLVAY         	NY
12628	13209	ONON	SOLVAY         	NY
12629	13209	ONON	SOLVAY         	NY
12630	13209	ONON	SOLVAY         	NY
12631	13209	ONON	SOLVAY         	NY
12632	13204	ONON	SYRACUSE       	NY
12633	13203	ONON	SYRACUSE       	NY
12634	13210	ONON	SYRACUSE       	NY
12635	13203	ONON	SYRACUSE       	NY
12636	13224	ONON	SYRACUSE       	NY
12637	13210	ONON	SYRACUSE       	NY
12638	13208	ONON	SYRACUSE       	NY
12639	13203	ONON	SYRACUSE       	NY
12640	13204	ONON	SYRACUSE       	NY
12641	13212	ONON	SYRACUSE       	NY
12642	13204	ONON	SYRACUSE       	NY
12643	13204	ONON	SYRACUSE       	NY
12644	13204	ONON	SYRACUSE       	NY
12645	13204	ONON	SYRACUSE       	NY
12646	13218	ONON	SYRACUSE       	NY
12647	13207	ONON	SYRACUSE       	NY
12648	13203	ONON	SYRACUSE       	NY
12649	13208	ONON	SYRACUSE       	NY
12650	13209	ONON	SYRACUSE       	NY
12651	13208	ONON	SYRACUSE       	NY
12652	13208	ONON	SYRACUSE       	NY
12653	13208	ONON	SYRACUSE       	NY
12654	13208	ONON	SYRACUSE       	NY
12655	13208	ONON	SYRACUSE       	NY
12656	13208	ONON	SYRACUSE       	NY
12657	13203	ONON	SYRACUSE       	NY
12658	13204	ONON	SYRACUSE       	NY
12659	13208	ONON	SYRACUSE       	NY
12660	13203	ONON	SYRACUSE       	NY
12661	13224	ONON	SYRACUSE       	NY
12662	13204	ONON	SYRACUSE       	NY
12663	13210	ONON	SYRACUSE       	NY
12664	13202	ONON	SYRACUSE       	NY
12665	13204	ONON	SYRACUSE       	NY
12666	13212	ONON	SYRACUSE       	NY
12667	13205	ONON	SYRACUSE       	NY
12668	13206	ONON	SYRACUSE       	NY
12669	13204	ONON	SYRACUSE       	NY
12670	13204	ONON	SYRACUSE       	NY
12671	13209	ONON	SYRACUSE       	NY
12672	13206	ONON	SYRACUSE       	NY
12673	13206	ONON	SYRACUSE       	NY
12674	13206	ONON	SYRACUSE       	NY
12675	13206	ONON	SYRACUSE       	NY
12676	13204	ONON	SYRACUSE       	NY
12677	13208	ONON	SYRACUSE       	NY
12678	13208	ONON	SYRACUSE       	NY
12679	13208	ONON	SYRACUSE       	NY
12680	13208	ONON	SYRACUSE       	NY
12681	13208	ONON	SYRACUSE       	NY
12682	13057	ONON	SYRACUSE       	NY
12683	13210	ONON	SYRACUSE       	NY
12684	13209	ONON	SYRACUSE       	NY
12685	13204	ONON	SYRACUSE       	NY
12686	13206	ONON	SYRACUSE       	NY
12687	13208	ONON	SYRACUSE       	NY
12688	13208	ONON	SYRACUSE       	NY
12689	13210	ONON	SYRACUSE       	NY
